,USDLTL,USDPHP,USDHKD,USDCHF,USDBGN,USDHRK,USDCNY,USDJPY,USDPLN,USDNZD,USDLVL,USDZAR,USDAUD,USDIDR,USDSEK,USDINR,USDTHB,USDMXN,USDEUR,USDCAD,USDHUF,USDCZK,USDBRL,USDRON,USDILS,USDKRW,USDTRY,USDGBP,USDDKK,USDSGD,USDNOK,USDRUB,USDMYR,time,USDUSD,USDEEK
399,2.5037,44.853,7.7587,0.8858,1.4182,5.5576,6.2092,102.42,3.0312,1.1615,,10.688,1.0829,11411.0,6.4558,60.101,32.59,13.124,0.72511,1.1165,226.43,19.911,2.3047,3.2425,3.4885,1074.9,2.2076,0.60445,5.413,1.2674,6.0416,35.455,3.2991,2014-03-26 00:00:00+00:00,1.0,
400,2.5095,44.752,7.7578,0.88567,1.4215,5.5629,6.2122,102.41,3.0336,1.1529,,10.6,1.0819,11344.0,6.4912,60.305,32.5,13.077,0.7268,1.1038,224.5,19.931,2.2691,3.2417,3.5003,1068.5,2.1904,0.60121,5.426,1.2606,5.9928,35.733,3.2627,2014-03-28 00:00:00+00:00,1.0,
401,2.5095,44.752,7.7578,0.88567,1.4215,5.5629,6.2122,102.41,3.0336,1.1529,,10.6,1.0819,11344.0,6.4912,60.305,32.5,13.077,0.7268,1.1038,224.5,19.931,2.2691,3.2417,3.5003,1068.5,2.1904,0.60121,5.426,1.2606,5.9928,35.733,3.2627,2014-03-30 00:00:00+00:00,1.0,
402,2.5042,44.768,7.7582,0.88439,1.4185,5.5465,6.2195,103.29,3.0257,1.1569,,10.58,1.0836,11360.0,6.4899,59.891,32.426,13.066,0.72527,1.1042,222.79,19.903,2.2683,3.2341,3.4882,1063.2,2.1535,0.60067,5.4148,1.2595,5.9871,35.379,3.262,2014-03-31 00:00:00+00:00,1.0,
403,2.5038,44.774,7.7571,0.8831,1.4183,5.5464,6.2068,103.36,3.0297,1.1532,,10.6,1.0826,11309.0,6.4541,59.967,32.365,13.072,0.72516,1.1052,223.2,19.905,2.2725,3.2381,3.4758,1058.7,2.1508,0.60131,5.4137,1.2603,5.9659,35.128,3.2661,2014-04-01 00:00:00+00:00,1.0,
404,2.5029,44.874,7.7572,0.88365,1.4178,5.5457,6.2028,103.68,3.0278,1.1664,,10.617,1.0805,11292.0,6.4552,59.862,32.392,13.061,0.7249,1.1012,222.75,19.908,2.2626,3.2378,3.4718,1057.8,2.1229,0.60022,5.4115,1.261,5.9551,35.298,3.2748,2014-04-02 00:00:00+00:00,1.0,
405,2.5073,45.037,7.7576,0.88657,1.4202,5.5537,6.2114,103.93,3.0301,1.1727,,10.648,1.0829,11315.0,6.5031,60.175,32.478,13.114,0.72616,1.1017,223.08,19.92,2.277,3.2498,3.47,1057.9,2.1417,0.6025,5.4207,1.2632,5.9763,35.536,3.2839,2014-04-03 00:00:00+00:00,1.0,
406,2.5203,44.948,7.7577,0.89307,1.4276,5.5755,6.2123,103.89,3.0401,1.1697,,10.622,1.081,11322.0,6.54,60.197,32.553,13.109,0.72993,1.1022,223.85,20.021,2.2682,3.2525,3.485,1054.4,2.138,0.60343,5.4491,1.2647,5.9945,35.376,3.2802,2014-04-04 00:00:00+00:00,1.0,
407,2.5203,44.948,7.7577,0.89307,1.4276,5.5755,6.2123,103.89,3.0401,1.1697,,10.622,1.081,11322.0,6.54,60.197,32.553,13.109,0.72993,1.1022,223.85,20.021,2.2682,3.2525,3.485,1054.4,2.138,0.60343,5.4491,1.2647,5.9945,35.376,3.2802,2014-04-06 00:00:00+00:00,1.0,
408,2.5031,44.609,7.7534,0.88328,1.4179,5.5332,6.2,102.02,3.0236,1.152,,10.455,1.0676,11351.0,6.5212,60.135,32.275,13.051,0.72495,1.0934,221.26,19.868,2.2081,3.2354,3.4799,1038.4,2.1158,0.59718,5.4125,1.2506,5.9588,35.734,3.2275,2014-04-09 00:00:00+00:00,1.0,
409,2.4837,44.83,7.7665,0.87484,1.4068,5.5086,6.1921,101.5,3.0278,1.1608,,10.738,1.0973,11307.0,6.3463,61.146,32.133,13.19,0.71932,1.1045,224.08,19.717,2.354,3.2405,3.4607,1070.3,2.2216,0.60301,5.3689,1.2648,5.974,36.363,3.2765,2014-03-18 00:00:00+00:00,1.0,
410,2.5068,45.153,7.7588,0.88551,1.4199,5.5623,6.1943,102.4,3.0438,1.1702,,10.85,1.0956,11382.0,6.4342,60.788,32.48,13.192,0.72601,1.1215,227.16,19.901,2.3201,3.2502,3.4931,1077.2,2.2382,0.60651,5.4194,1.2717,6.0618,36.069,3.3011,2014-03-24 00:00:00+00:00,1.0,
411,2.504,45.126,7.7569,0.88455,1.4184,5.557,6.2024,102.41,3.0447,1.1704,,10.777,1.0928,11413.0,6.4237,60.449,32.576,13.145,0.72522,1.1178,226.13,19.867,2.32,3.239,3.4868,1078.8,2.2301,0.60541,5.4135,1.2693,6.0483,35.755,3.3058,2014-03-25 00:00:00+00:00,1.0,
412,2.5097,44.948,7.7577,0.88581,1.4216,5.5695,6.2106,102.3,3.0379,1.1553,,10.706,1.0829,11415.0,6.4828,60.342,32.565,13.112,0.72685,1.1093,226.55,19.923,2.2934,3.2521,3.5012,1070.6,2.1845,0.60161,5.4266,1.2649,6.0078,35.639,3.29,2014-03-27 00:00:00+00:00,1.0,
413,2.5203,44.948,7.7577,0.89307,1.4276,5.5755,6.2123,103.89,3.0401,1.1697,,10.622,1.081,11322.0,6.54,60.197,32.553,13.109,0.72993,1.1022,223.85,20.021,2.2682,3.2525,3.485,1054.4,2.138,0.60343,5.4491,1.2647,5.9945,35.376,3.2802,2014-04-05 00:00:00+00:00,1.0,
414,2.4869,44.671,7.7658,0.87324,1.4087,5.514,6.1499,101.29,3.0555,1.1719,,10.761,1.1079,11330.0,6.3869,61.19,32.288,13.292,0.72025,1.1087,226.56,19.705,2.366,3.2496,3.4661,1071.7,2.2357,0.6026,5.3755,1.2654,5.9835,36.683,3.2801,2014-03-16 00:00:00+00:00,1.0,
415,2.5057,45.272,7.762,0.88403,1.4193,5.5606,6.2258,102.37,3.0461,1.1717,,10.883,1.103,11424.0,6.4253,60.925,32.36,13.258,0.72569,1.1201,226.84,19.926,2.3322,3.2546,3.4771,1080.3,2.2396,0.60646,5.417,1.2748,6.0737,36.306,3.3085,2014-03-23 00:00:00+00:00,1.0,
416,2.5161,44.9,7.7556,0.88916,1.4252,5.5624,6.2134,103.22,3.042,1.1647,,10.547,1.0798,11302.0,6.5389,60.192,32.486,13.047,0.7287,1.0992,223.35,19.999,2.2475,3.254,3.4909,1056.0,2.1207,0.60271,5.4404,1.2617,6.0049,35.705,3.268,2014-04-07 00:00:00+00:00,1.0,
417,2.5095,44.752,7.7578,0.88567,1.4215,5.5629,6.2122,102.41,3.0336,1.1529,,10.6,1.0819,11344.0,6.4912,60.305,32.5,13.077,0.7268,1.1038,224.5,19.931,2.2691,3.2417,3.5003,1068.5,2.1904,0.60121,5.426,1.2606,5.9928,35.733,3.2627,2014-03-29 00:00:00+00:00,1.0,
418,2.4864,44.644,7.7655,0.87557,1.4084,5.5134,6.1456,102.74,3.044,1.1821,,10.891,1.1167,11470.0,6.3814,61.22,32.44,13.277,0.7201,1.1136,225.64,19.697,2.3608,3.2492,3.4694,1070.8,2.2404,0.60193,5.3739,1.2676,5.9675,36.508,3.2898,2014-03-12 00:00:00+00:00,1.0,
419,2.5068,44.725,7.7545,0.88573,1.4199,5.5452,6.1967,102.29,3.0277,1.1533,,10.465,1.0716,11287.0,6.5089,60.125,32.327,12.966,0.72601,1.093,221.62,19.903,2.2001,3.2347,3.4812,1049.3,2.0949,0.59837,5.4203,1.2533,5.9794,35.532,3.24,2014-04-08 00:00:00+00:00,1.0,
420,2.4899,44.354,7.7529,0.87834,1.4104,5.5026,6.2135,101.68,3.007,1.1498,,10.395,1.0624,11416.0,6.5276,60.156,32.235,12.99,0.72114,1.0902,220.01,19.779,2.1953,3.2158,3.4679,1036.6,2.0979,0.59652,5.3841,1.2488,5.9249,35.484,3.226,2014-04-10 00:00:00+00:00,1.0,
421,2.489,44.435,7.7552,0.87666,1.4099,5.4922,6.2104,101.42,3.0159,1.1536,,10.505,1.0649,11440.0,6.5422,60.177,32.306,13.094,0.72088,1.0969,221.28,19.79,2.2107,3.2193,3.4686,1040.8,2.1259,0.59768,5.3822,1.2501,5.9548,35.731,3.237,2014-04-12 00:00:00+00:00,1.0,
422,2.489,44.435,7.7552,0.87666,1.4099,5.4922,6.2104,101.42,3.0159,1.1536,,10.505,1.0649,11440.0,6.5422,60.177,32.306,13.094,0.72088,1.0969,221.28,19.79,2.2107,3.2193,3.4686,1040.8,2.1259,0.59768,5.3822,1.2501,5.9548,35.731,3.237,2014-04-13 00:00:00+00:00,1.0,
423,2.4971,44.509,7.7537,0.879,1.4145,5.512,6.2195,101.88,3.0248,1.1544,,10.498,1.0626,11438.0,6.5588,60.176,32.283,13.053,0.72322,1.0966,222.37,19.864,2.2165,3.2312,3.472,1041.2,2.127,0.59839,5.3999,1.2522,5.9594,35.827,3.2507,2014-04-14 00:00:00+00:00,1.0,
424,2.5015,44.5,7.7541,0.88111,1.4169,5.521,6.221,101.88,3.0333,1.1542,,10.507,1.0648,11425.0,6.5857,60.233,32.279,13.041,0.72448,1.0991,222.58,19.894,2.2184,3.2377,3.4693,1041.2,2.1277,0.59777,5.4091,1.2521,5.9621,36.023,3.244,2014-04-15 00:00:00+00:00,1.0,
425,2.4921,44.344,7.7546,0.87874,1.4116,5.5031,6.2179,102.18,3.0268,1.1615,,10.53,1.0698,11420.0,6.5746,60.326,32.184,13.063,0.72176,1.1009,222.11,19.85,2.2403,3.2214,3.4756,1038.8,2.1329,0.59495,5.389,1.2498,5.9779,35.916,3.2379,2014-04-19 00:00:00+00:00,1.0,
426,2.4921,44.344,7.7546,0.87874,1.4116,5.5031,6.2179,102.18,3.0268,1.1615,,10.53,1.0698,11420.0,6.5746,60.326,32.184,13.063,0.72176,1.1009,222.11,19.85,2.2403,3.2214,3.4756,1038.8,2.1329,0.59495,5.389,1.2498,5.9779,35.916,3.2379,2014-04-21 00:00:00+00:00,1.0,
427,2.499,44.529,7.7528,0.88398,1.4155,5.5184,6.2369,102.55,3.0329,1.1621,,10.561,1.0677,11531.0,6.5807,60.77,32.321,13.043,0.72375,1.1014,222.23,19.889,2.2421,3.2328,3.4819,1039.4,2.14,0.59383,5.4037,1.2562,5.9792,35.744,3.2661,2014-04-22 00:00:00+00:00,1.0,
428,2.4964,44.611,7.7536,0.88164,1.4141,5.505,6.2555,101.98,3.0387,1.1645,,10.66,1.0761,11575.0,6.5741,60.695,32.26,13.126,0.72301,1.1018,223.84,19.854,2.2295,3.2178,3.4721,1040.9,2.1357,0.59493,5.3966,1.2572,5.9898,36.026,3.2705,2014-04-25 00:00:00+00:00,1.0,
429,2.4964,44.611,7.7536,0.88164,1.4141,5.505,6.2555,101.98,3.0387,1.1645,,10.66,1.0761,11575.0,6.5741,60.695,32.26,13.126,0.72301,1.1018,223.84,19.854,2.2295,3.2178,3.4721,1040.9,2.1357,0.59493,5.3966,1.2572,5.9898,36.026,3.2705,2014-04-27 00:00:00+00:00,1.0,
430,2.491,44.51,7.7527,0.8788,1.411,5.4877,6.2542,102.34,3.0351,1.1702,,10.637,1.0774,11588.0,6.5306,60.63,32.245,13.117,0.72145,1.1024,223.37,19.81,2.239,3.2121,3.4771,1034.9,2.1312,0.59361,5.3854,1.2558,5.9985,36.04,3.2684,2014-04-28 00:00:00+00:00,1.0,
431,2.493,44.582,7.7531,0.88087,1.4121,5.493,6.2611,102.58,3.0342,1.1687,,10.562,1.0792,11560.0,6.5504,60.24,32.365,13.107,0.72202,1.0968,222.12,19.822,2.2562,3.2121,3.4669,1032.8,2.1175,0.59422,5.3891,1.2568,5.9726,35.714,3.2644,2014-05-01 00:00:00+00:00,1.0,
432,2.4908,44.478,7.7521,0.87931,1.4109,5.4859,6.2597,102.48,3.0324,1.1561,,10.491,1.08,11508.0,6.5103,60.234,32.356,13.03,0.7214,1.0965,221.52,19.798,2.2287,3.1992,3.4563,1030.3,2.103,0.59256,5.3846,1.2534,5.9411,35.817,3.262,2014-05-02 00:00:00+00:00,1.0,
433,2.4908,44.478,7.7521,0.87931,1.4109,5.4859,6.2597,102.48,3.0324,1.1561,,10.491,1.08,11508.0,6.5103,60.234,32.356,13.03,0.7214,1.0965,221.52,19.798,2.2287,3.1992,3.4563,1030.3,2.103,0.59256,5.3846,1.2534,5.9411,35.817,3.262,2014-05-03 00:00:00+00:00,1.0,
434,2.4792,44.31,7.7518,0.87499,1.4043,5.4472,6.2349,101.73,3.0156,1.1514,,10.509,1.0705,11575.0,6.498,60.065,32.384,13.019,0.71803,1.0888,219.65,19.683,2.2285,3.1805,3.4499,1023.2,2.0918,0.58929,5.3594,1.2491,5.9047,35.317,3.2475,2014-05-07 00:00:00+00:00,1.0,
435,2.4746,43.945,7.7517,0.87279,1.4017,5.4383,6.2274,101.73,3.0052,1.1555,,10.368,1.0648,11539.0,6.4817,59.943,32.485,12.962,0.71669,1.0876,218.0,19.64,2.2147,3.1802,3.4473,1022.5,2.0766,0.59005,5.3492,1.2468,5.8611,35.086,3.2507,2014-05-08 00:00:00+00:00,1.0,
436,2.4948,44.444,7.7543,0.87926,1.4132,5.509,6.2228,102.28,3.0315,1.1632,,10.559,1.0685,11437.0,6.5694,60.35,32.255,13.054,0.72254,1.0983,222.82,19.843,2.2274,3.2307,3.4713,1038.4,2.1379,0.5953,5.3948,1.2507,5.9538,36.029,3.2421,2014-04-16 00:00:00+00:00,1.0,
437,2.4921,44.344,7.7546,0.87874,1.4116,5.5031,6.2179,102.18,3.0268,1.1615,,10.53,1.0698,11420.0,6.5746,60.326,32.184,13.063,0.72176,1.1009,222.11,19.85,2.2403,3.2214,3.4756,1038.8,2.1329,0.59495,5.389,1.2498,5.9779,35.916,3.2379,2014-04-18 00:00:00+00:00,1.0,
438,2.4921,44.344,7.7546,0.87874,1.4116,5.5031,6.2179,102.18,3.0268,1.1615,,10.53,1.0698,11420.0,6.5746,60.326,32.184,13.063,0.72176,1.1009,222.11,19.85,2.2403,3.2214,3.4756,1038.8,2.1329,0.59495,5.389,1.2498,5.9779,35.916,3.2379,2014-04-20 00:00:00+00:00,1.0,
439,2.4964,44.611,7.7536,0.88164,1.4141,5.505,6.2555,101.98,3.0387,1.1645,,10.66,1.0761,11575.0,6.5741,60.695,32.26,13.126,0.72301,1.1018,223.84,19.854,2.2295,3.2178,3.4721,1040.9,2.1357,0.59493,5.3966,1.2572,5.9898,36.026,3.2705,2014-04-26 00:00:00+00:00,1.0,
440,2.4973,44.444,7.7535,0.8824,1.4146,5.5034,6.2578,102.73,3.0373,1.1711,,10.579,1.0788,11549.0,6.5496,60.425,32.289,13.084,0.72327,1.097,223.62,19.842,2.2192,3.2184,3.4737,1029.9,2.1207,0.59468,5.399,1.2562,5.9894,35.554,3.259,2014-04-29 00:00:00+00:00,1.0,
441,2.4887,44.5,7.7526,0.87747,1.4097,5.4753,6.2451,101.95,3.0335,1.1529,,10.511,1.0794,11518.0,6.5478,60.098,32.35,13.042,0.72077,1.0986,222.06,19.775,2.2278,3.2004,3.4586,1028.7,2.0998,0.59315,5.3798,1.25,5.9539,35.831,3.2562,2014-05-05 00:00:00+00:00,1.0,
442,2.4959,44.723,7.7526,0.88174,1.4138,5.5081,6.2361,102.26,3.0306,1.1656,,10.606,1.0774,11631.0,6.5656,61.135,32.339,13.07,0.72286,1.1023,222.48,19.849,2.2437,3.2296,3.4881,1041.9,2.1497,0.59556,5.3972,1.2571,5.9791,35.718,3.2671,2014-04-23 00:00:00+00:00,1.0,
443,2.4984,44.766,7.7533,0.883,1.4152,5.5152,6.2504,102.48,3.0329,1.1669,,10.581,1.0793,11609.0,6.5622,61.085,32.378,13.072,0.72359,1.1025,222.67,19.857,2.2157,3.2278,3.4771,1040.5,2.131,0.59551,5.4027,1.2576,5.9902,35.69,3.2695,2014-04-24 00:00:00+00:00,1.0,
444,2.493,44.582,7.7531,0.88087,1.4121,5.493,6.2611,102.58,3.0342,1.1687,,10.562,1.0792,11560.0,6.5504,60.24,32.365,13.107,0.72202,1.0968,222.12,19.822,2.2562,3.2121,3.4669,1032.8,2.1175,0.59422,5.3891,1.2568,5.9726,35.714,3.2644,2014-04-30 00:00:00+00:00,1.0,
445,2.4908,44.478,7.7521,0.87931,1.4109,5.4859,6.2597,102.48,3.0324,1.1561,,10.491,1.08,11508.0,6.5103,60.234,32.356,13.03,0.7214,1.0965,221.52,19.798,2.2287,3.1992,3.4563,1030.3,2.103,0.59256,5.3846,1.2534,5.9411,35.817,3.262,2014-05-04 00:00:00+00:00,1.0,
446,2.5055,43.655,7.752,0.88426,1.4192,5.5049,6.2275,101.69,3.0348,1.1579,,10.361,1.0677,11495.0,6.5444,60.025,32.606,12.964,0.72564,1.083,220.58,19.877,2.2136,3.2144,3.4539,1025.6,2.0798,0.59303,5.4162,1.2492,5.9045,35.213,3.2285,2014-05-09 00:00:00+00:00,1.0,
447,2.489,44.435,7.7552,0.87666,1.4099,5.4922,6.2104,101.42,3.0159,1.1536,,10.505,1.0649,11440.0,6.5422,60.177,32.306,13.094,0.72088,1.0969,221.28,19.79,2.2107,3.2193,3.4686,1040.8,2.1259,0.59768,5.3822,1.2501,5.9548,35.731,3.237,2014-04-11 00:00:00+00:00,1.0,
448,2.4921,44.344,7.7546,0.87874,1.4116,5.5031,6.2179,102.18,3.0268,1.1615,,10.53,1.0698,11420.0,6.5746,60.326,32.184,13.063,0.72176,1.1009,222.11,19.85,2.2403,3.2214,3.4756,1038.8,2.1329,0.59495,5.389,1.2498,5.9779,35.916,3.2379,2014-04-17 00:00:00+00:00,1.0,
449,2.476,44.266,7.7519,0.87264,1.4025,5.4402,6.2265,101.75,3.0132,1.1408,,10.501,1.0708,11516.0,6.5017,60.098,32.337,13.028,0.7171,1.0923,220.17,19.676,2.2375,3.1854,3.447,1026.7,2.0927,0.58885,5.3525,1.2468,5.9104,35.441,3.254,2014-05-06 00:00:00+00:00,1.0,
450,2.5055,43.655,7.752,0.88426,1.4192,5.5049,6.2275,101.69,3.0348,1.1579,,10.361,1.0677,11495.0,6.5444,60.025,32.606,12.964,0.72564,1.083,220.58,19.877,2.2136,3.2144,3.4539,1025.6,2.0798,0.59303,5.4162,1.2492,5.9045,35.213,3.2285,2014-05-10 00:00:00+00:00,1.0,
451,2.5055,43.655,7.752,0.88426,1.4192,5.5049,6.2275,101.69,3.0348,1.1579,,10.361,1.0677,11495.0,6.5444,60.025,32.606,12.964,0.72564,1.083,220.58,19.877,2.2136,3.2144,3.4539,1025.6,2.0798,0.59303,5.4162,1.2492,5.9045,35.213,3.2285,2014-05-11 00:00:00+00:00,1.0,
452,2.5084,43.693,7.7515,0.8871,1.4208,5.5069,6.2369,101.93,3.038,1.1591,,10.336,1.0668,11521.0,6.5496,60.05,32.618,12.941,0.72648,1.088,220.64,19.903,2.2147,3.2185,3.4576,1024.8,2.0802,0.59219,5.4226,1.2506,5.9132,35.151,3.2388,2014-05-12 00:00:00+00:00,1.0,
453,2.5168,43.561,7.752,0.8892,1.4256,5.532,6.2288,101.79,3.053,1.1537,,10.337,1.064,11421.0,6.5595,59.466,32.425,12.927,0.72892,1.0903,221.81,19.994,2.2175,3.2353,3.4561,1027.7,2.0788,0.59603,5.4411,1.2497,5.9162,34.74,3.2225,2014-05-14 00:00:00+00:00,1.0,
454,2.5279,43.778,7.7517,0.89516,1.4319,5.5575,6.2296,101.89,3.0597,1.1557,,10.348,1.0681,11420.0,6.57,59.29,32.457,12.917,0.73212,1.0868,222.29,20.089,2.2108,3.2453,3.4557,1026.3,2.084,0.59682,5.4648,1.2525,5.9338,34.735,3.226,2014-05-15 00:00:00+00:00,1.0,
455,2.521,43.85,7.7519,0.8915,1.428,5.5445,6.2339,101.45,3.0596,1.1581,,10.384,1.0684,11390.0,6.5802,58.916,32.5,12.948,0.73014,1.0877,223.37,20.037,2.2162,3.2387,3.4607,1024.8,2.0995,0.59492,5.4502,1.2512,5.951,34.822,3.2264,2014-05-17 00:00:00+00:00,1.0,
456,2.5262,43.587,7.7531,0.89369,1.4309,5.5663,6.2353,101.67,3.0557,1.1679,,10.386,1.0827,11528.0,6.5806,58.46,32.573,12.93,0.73164,1.0912,222.49,20.078,2.2138,3.2252,3.4866,1024.8,2.0996,0.59292,5.4615,1.2525,5.9409,34.295,3.2122,2014-05-22 00:00:00+00:00,1.0,
457,2.5332,43.721,7.752,0.89582,1.4349,5.5751,6.2377,101.92,3.0544,1.1707,,10.356,1.0845,11613.0,6.6471,58.508,32.6,12.894,0.73368,1.0901,222.66,20.131,2.2178,3.2359,3.4861,1024.9,2.0888,0.5938,5.4762,1.2527,5.9652,34.122,3.2101,2014-05-24 00:00:00+00:00,1.0,
458,2.5317,43.81,7.7533,0.8961,1.4341,5.5683,6.2493,101.93,3.053,1.1698,,10.431,1.0806,11596.0,6.628,58.84,32.636,12.882,0.73325,1.0849,222.6,20.115,2.2307,3.2234,3.4777,1023.8,2.1,0.59466,5.4725,1.2564,5.9529,34.422,3.219,2014-05-27 00:00:00+00:00,1.0,
459,2.5375,43.831,7.7526,0.89689,1.4373,5.5751,6.2486,101.68,3.0434,1.1801,,10.474,1.0755,11705.0,6.6747,59.089,32.847,12.849,0.73492,1.0836,222.54,20.189,2.2279,3.2358,3.4729,1020.9,2.0944,0.59756,5.4853,1.2537,5.9841,34.769,3.2164,2014-05-31 00:00:00+00:00,1.0,
460,2.5375,43.831,7.7526,0.89689,1.4373,5.5751,6.2486,101.68,3.0434,1.1801,,10.474,1.0755,11705.0,6.6747,59.089,32.847,12.849,0.73492,1.0836,222.54,20.189,2.2279,3.2358,3.4729,1020.9,2.0944,0.59756,5.4853,1.2537,5.9841,34.769,3.2164,2014-06-01 00:00:00+00:00,1.0,
461,2.5368,43.839,7.754,0.89736,1.4369,5.5668,6.2481,102.08,3.0411,1.1809,,10.63,1.081,11774.0,6.6878,59.157,32.87,12.876,0.7347,1.0863,222.47,20.191,2.2467,3.2237,3.477,1024.0,2.0971,0.59724,5.4838,1.2558,5.9955,34.891,3.2283,2014-06-02 00:00:00+00:00,1.0,
462,2.5338,43.874,7.753,0.89557,1.4352,5.555,6.2508,102.58,3.042,1.1887,,10.751,1.0784,11887.0,6.6588,59.372,32.677,12.948,0.73384,1.0929,224.11,20.151,2.2793,3.2315,3.4831,1025.6,2.119,0.59661,5.477,1.2573,5.9921,35.173,3.242,2014-06-04 00:00:00+00:00,1.0,
463,2.545,43.702,7.7526,0.89924,1.4416,5.584,6.2533,102.63,3.0354,1.1843,,10.683,1.0767,11827.0,6.6548,59.192,32.667,12.895,0.73708,1.094,223.93,20.233,2.2756,3.2373,3.4776,1021.6,2.1085,0.59726,5.5006,1.2571,5.9969,34.82,3.2253,2014-06-05 00:00:00+00:00,1.0,
464,2.531,43.546,7.7525,0.8932,1.4337,5.557,6.2506,102.41,3.0166,1.1735,,10.667,1.0712,11832.0,6.6467,59.183,32.561,12.857,0.73303,1.0924,222.47,20.13,2.2562,3.2203,3.4626,1020.4,2.0913,0.59434,5.4699,1.2524,5.9738,34.697,3.2122,2014-06-06 00:00:00+00:00,1.0,
465,2.531,43.546,7.7525,0.8932,1.4337,5.557,6.2506,102.41,3.0166,1.1735,,10.667,1.0712,11832.0,6.6467,59.183,32.561,12.857,0.73303,1.0924,222.47,20.13,2.2562,3.2203,3.4626,1020.4,2.0913,0.59434,5.4699,1.2524,5.9738,34.697,3.2122,2014-06-08 00:00:00+00:00,1.0,
466,2.521,43.85,7.7519,0.8915,1.428,5.5445,6.2339,101.45,3.0596,1.1581,,10.384,1.0684,11390.0,6.5802,58.916,32.5,12.948,0.73014,1.0877,223.37,20.037,2.2162,3.2387,3.4607,1024.8,2.0995,0.59492,5.4502,1.2512,5.951,34.822,3.2264,2014-05-16 00:00:00+00:00,1.0,
467,2.5373,43.963,7.7528,0.89837,1.4372,5.582,6.2553,101.95,3.0544,1.1786,,10.497,1.0836,11638.0,6.6373,58.927,32.704,12.882,0.73486,1.0862,223.4,20.166,2.2464,3.2301,3.489,1022.0,2.1029,0.59708,5.4843,1.2563,5.9539,34.521,3.2232,2014-05-28 00:00:00+00:00,1.0,
468,2.5366,43.871,7.7535,0.897,1.4368,5.5767,6.239,101.63,3.0448,1.1779,,10.431,1.0761,11618.0,6.6305,58.974,32.795,12.858,0.73465,1.0854,222.52,20.184,2.2306,3.2297,3.4769,1020.4,2.0937,0.59837,5.4833,1.2545,5.9584,34.68,3.213,2014-05-29 00:00:00+00:00,1.0,
469,2.5375,43.831,7.7526,0.89689,1.4373,5.5751,6.2486,101.68,3.0434,1.1801,,10.474,1.0755,11705.0,6.6747,59.089,32.847,12.849,0.73492,1.0836,222.54,20.189,2.2279,3.2358,3.4729,1020.9,2.0944,0.59756,5.4853,1.2537,5.9841,34.769,3.2164,2014-05-30 00:00:00+00:00,1.0,
470,2.5175,43.647,7.7521,0.89158,1.426,5.5487,6.2373,101.2,3.0527,1.1573,,10.4,1.0685,11415.0,6.5958,58.476,32.471,12.917,0.72913,1.0867,222.66,20.032,2.2162,3.2314,3.4548,1022.0,2.0992,0.59395,5.4426,1.2494,5.9318,34.537,3.2108,2014-05-19 00:00:00+00:00,1.0,
471,2.5199,43.732,7.7522,0.89206,1.4274,5.5594,6.2378,101.36,3.0574,1.1661,,10.467,1.0799,11465.0,6.5898,58.64,32.562,12.935,0.72982,1.089,222.93,20.055,2.2159,3.2353,3.4683,1025.3,2.1117,0.59407,5.4478,1.2524,5.9378,34.533,3.2192,2014-05-20 00:00:00+00:00,1.0,
472,2.5332,43.721,7.752,0.89582,1.4349,5.5751,6.2377,101.92,3.0544,1.1707,,10.356,1.0845,11613.0,6.6471,58.508,32.6,12.894,0.73368,1.0901,222.66,20.131,2.2178,3.2359,3.4861,1024.9,2.0888,0.5938,5.4762,1.2527,5.9652,34.122,3.2101,2014-05-25 00:00:00+00:00,1.0,
473,2.531,43.546,7.7525,0.8932,1.4337,5.557,6.2506,102.41,3.0166,1.1735,,10.667,1.0712,11832.0,6.6467,59.183,32.561,12.857,0.73303,1.0924,222.47,20.13,2.2562,3.2203,3.4626,1020.4,2.0913,0.59434,5.4699,1.2524,5.9738,34.697,3.2122,2014-06-07 00:00:00+00:00,1.0,
474,2.5197,43.774,7.7516,0.89039,1.4273,5.5382,6.2304,102.35,3.0544,1.1567,,10.32,1.0673,11519.0,6.5613,59.623,32.62,12.929,0.72977,1.0899,221.36,19.999,2.2155,3.2338,3.4573,1022.5,2.072,0.59399,5.4469,1.2528,5.933,34.895,3.2385,2014-05-13 00:00:00+00:00,1.0,
475,2.5247,43.813,7.753,0.89324,1.4301,5.5684,6.2338,101.04,3.0629,1.1676,,10.417,1.0836,11508.0,6.5815,58.78,32.474,12.91,0.73121,1.0901,222.64,20.084,2.2147,3.2411,3.4923,1026.9,2.1089,0.59184,5.4584,1.2532,5.9513,34.42,3.216,2014-05-21 00:00:00+00:00,1.0,
476,2.5323,43.688,7.7536,0.89549,1.4344,5.5677,6.2392,101.92,3.0473,1.1702,,10.348,1.0826,11578.0,6.6279,58.715,32.587,12.857,0.73341,1.0863,222.05,20.111,2.2213,3.2325,3.4898,1024.3,2.0878,0.59399,5.4739,1.253,5.9586,34.19,3.21,2014-05-26 00:00:00+00:00,1.0,
477,2.521,43.85,7.7519,0.8915,1.428,5.5445,6.2339,101.45,3.0596,1.1581,,10.384,1.0684,11390.0,6.5802,58.916,32.5,12.948,0.73014,1.0877,223.37,20.037,2.2162,3.2387,3.4607,1024.8,2.0995,0.59492,5.4502,1.2512,5.951,34.822,3.2264,2014-05-18 00:00:00+00:00,1.0,
